17:05:00,726,1121099
17:10:00,737,1121099
17:15:00,700,1121099
17:20:00,776,1121099
17:25:00,763,1121099
17:30:00,733,1121099
17:35:00,702,1121099
17:40:00,687,1121099
17:45:00,723,1121099
17:50:00,724,1121099
17:55:00,688,1121099
18:00:00,735,1121099
18:05:00,719,1121099
18:10:00,676,1121099
18:15:00,644,1121099
18:20:00,649,1121099
18:25:00,551,1121099
18:30:00,528,1121099
18:35:00,589,1121099
18:40:00,564,1121099
18:45:00,562,1121099
18:50:00,680,1121099
18:55:00,715,1121099
19:00:00,700,1121099
14:05:00,618,1108585
14:10:00,624,1108585
14:15:00,644,1108585
14:20:00,695,1108585
14:25:00,755,1108585
14:30:00,705,1108585
14:35:00,743,1108585
14:40:00,709,1108585
14:45:00,634,1108585
14:50:00,689,1108585
14:55:00,722,1108585
15:00:00,658,1108585
15:05:00,699,1108585
15:10:00,709,1108585
15:15:00,704,1108585
15:20:00,682,1108585
15:25:00,703,1108585
15:30:00,675,1108585
15:35:00,696,1108585
15:40:00,620,1108585
15:45:00,665,1108585
15:50:00,702,1108585
15:55:00,666,1108585
16:00:00,700,1108585
16:05:00,714,1108585
16:10:00,648,1108585
16:15:00,685,1108585
16:20:00,538,1108585
16:25:00,572,1108585
16:30:00,591,1108585
16:35:00,630,1108585
16:40:00,638,1108585
16:45:00,547,1108585
16:50:00,603,1108585
16:55:00,702,1108585
17:00:00,640,1108585
17:05:00,670,1108585
17:10:00,661,1108585
17:15:00,694,1108585
17:20:00,669,1108585
17:25:00,642,1108585
17:30:00,655,1108585
17:35:00,682,1108585
17:40:00,648,1108585
17:45:00,705,1108585
17:50:00,687,1108585
17:55:00,667,1108585
18:00:00,649,1108585
18:05:00,687,1108585
18:10:00,714,1108585
18:15:00,660,1108585
18:20:00,745,1108585
18:25:00,711,1108585
18:30:00,679,1108585
18:35:00,631,1108585
18:40:00,629,1108585
18:45:00,645,1108585
18:50:00,653,1108585
18:55:00,581,1108585
19:00:00,588,1108585
14:05:00,10,1108587
14:10:00,15,1108587
14:15:00,16,1108587
14:20:00,14,1108587
14:25:00,10,1108587
14:30:00,12,1108587
14:35:00,6,1108587
14:40:00,14,1108587
14:45:00,10,1108587
14:50:00,12,1108587
14:55:00,6,1108587
15:00:00,6,1108587
15:05:00,6,1108587
15:10:00,8,1108587
15:15:00,11,1108587
15:20:00,6,1108587
15:25:00,2,1108587
15:30:00,6,1108587
15:35:00,7,1108587
15:40:00,6,1108587
15:45:00,15,1108587
15:50:00,5,1108587
15:55:00,9,1108587
16:00:00,9,1108587
16:05:00,8,1108587
16:10:00,9,1108587
16:15:00,10,1108587
16:20:00,6,1108587
16:25:00,10,1108587
16:30:00,8,1108587
16:35:00,12,1108587
16:40:00,7,1108587
16:45:00,5,1108587
16:50:00,11,1108587
16:55:00,10,1108587
17:00:00,8,1108587
17:05:00,4,1108587
17:10:00,5,1108587
17:15:00,7,1108587
17:20:00,7,1108587
17:25:00,5,1108587
17:30:00,5,1108587
17:35:00,11,1108587
17:40:00,7,1108587
17:45:00,3,1108587
17:50:00,8,1108587
17:55:00,7,1108587
18:00:00,13,1108587
18:05:00,7,1108587
18:10:00,5,1108587
18:15:00,12,1108587
18:20:00,14,1108587
18:25:00,11,1108587
18:30:00,9,1108587
18:35:00,10,1108587
18:40:00,6,1108587
18:45:00,7,1108587
18:50:00,3,1108587
18:55:00,9,1108587
19:00:00,8,1108587
14:05:00,69,1122282
14:10:00,75,1122282
14:15:00,95,1122282
14:20:00,78,1122282
14:25:00,91,1122282
14:30:00,89,1122282
14:35:00,105,1122282
14:40:00,86,1122282
14:45:00,98,1122282
14:50:00,93,1122282
14:55:00,91,1122282
15:00:00,94,1122282
15:05:00,83,1122282
15:10:00,101,1122282
15:15:00,96,1122282
15:20:00,127,1122282
15:25:00,119,1122282
15:30:00,99,1122282
15:35:00,90,1122282
15:40:00,91,1122282
15:45:00,117,1122282
15:50:00,99,1122282
15:55:00,128,1122282
16:00:00,95,1122282
16:05:00,106,1122282
16:10:00,122,1122282
16:15:00,112,1122282
16:20:00,109,1122282
16:25:00,119,1122282
16:30:00,131,1122282
16:35:00,125,1122282
16:40:00,139,1122282
16:45:00,125,1122282
16:50:00,139,1122282
16:55:00,156,1122282
17:00:00,127,1122282
17:05:00,153,1122282
17:10:00,139,1122282
17:15:00,138,1122282
17:20:00,146,1122282
17:25:00,137,1122282
17:30:00,158,1122282
17:35:00,166,1122282
17:40:00,162,1122282
17:45:00,162,1122282
17:50:00,141,1122282
17:55:00,158,1122282
18:00:00,122,1122282
18:05:00,125,1122282
18:10:00,141,1122282
18:15:00,163,1122282
18:20:00,130,1122282
18:25:00,132,1122282
18:30:00,119,1122282
18:35:00,122,1122282
18:40:00,100,1122282
18:45:00,112,1122282
18:50:00,112,1122282
18:55:00,85,1122282
19:00:00,83,1122282
14:05:00,119,1113996
14:10:00,101,1113996
14:15:00,139,1113996
14:20:00,132,1113996
14:25:00,133,1113996
14:30:00,127,1113996
14:35:00,138,1113996
14:40:00,141,1113996
14:45:00,139,1113996
14:50:00,146,1113996
14:55:00,136,1113996
15:00:00,139,1113996
15:05:00,115,1113996
15:10:00,138,1113996
15:15:00,121,1113996
15:20:00,143,1113996
15:25:00,116,1113996
15:30:00,98,1113996
15:35:00,81,1113996
15:40:00,91,1113996
15:45:00,140,1113996
15:50:00,95,1113996
15:55:00,142,1113996
16:00:00,120,1113996
